348 174	975
348 174	975
349 174	981
349 174	981
350 175	952
350 175	952
351 175	968
351 175	968
352 176	915
352 176	915
353 176	993
353 176	993
354 177	120
354 177	120
355 177	392
355 177	392
356 178	470
356 178	470
357 178	992
357 178	992
358 179	83
358 179	83
359 179	372
359 179	372
360 180	306
360 180	306
361 180	310
361 180	310
362 181	293
362 181	293
363 181	571
363 181	571
364 182	915
364 182	915
365 182	993
365 182	993
366 183	185
366 183	185
367 183	363
367 183	363
368 184	424
368 184	424
369 184	982
369 184	982
370 185	183
370 185	183
371 185	985
371 185	985
372 186	19
372 186	19
373 186	214
373 186	214
374 187	82
374 187	82
375 187	253
375 187	253
376 188	997
376 188	997
377 188	999
377 188	999
378 189	136
378 189	136
379 189	401
379 189	401
380 190	216
380 190	216
381 190	334
381 190	334
382 191	14
382 191	14
383 191	409
383 191	409
384 192	970
384 192	970
385 192	993
385 192	993
386 193	111
386 193	111
387 193	522
387 193	522
388 194	638
388 194	638
389 194	963
389 194	963
390 195	865
390 195	865
391 195	939
391 195	939
392 196	972
392 196	972
393 196	988
393 196	988
394 197	749
394 197	749
395 197	973
395 197	973
396 198	37
396 198	37
397 198	879
397 198	879
398 199	424
398 199	424
399 199	982
399 199	982
400 200	72
400 200	72
401 200	952
401 200	952
402 201	964
402 201	964
403 201	993
403 201	993
404 202	955
404 202	955
405 202	988
405 202	988
406 203	965
406 203	965
407 203	986
407 203	986
408 204	235
408 204	235
409 204	521
409 204	521
410 205	403
410 205	403
411 205	682
411 205	682
412 206	4
412 206	4
413 206	998
413 206	998
414 207	601
414 207	601
415 207	985
415 207	985
416 208	414
416 208	414
417 208	474
417 208	474
418 209	483
418 209	483
419 209	584
419 209	584
420 210	10
420 210	10
421 210	401
421 210	401
422 211	311
422 211	311
423 211	674
423 211	674
424 212	90
424 212	90
425 212	274
425 212	274
426 213	126
426 213	126
427 213	676
427 213	676
428 214	19
428 214	19
429 214	186
429 214	186
430 215	949
430 215	949
431 215	958
431 215	958
432 216	190
432 216	190
433 216	334
433 216	334
434 217	316
434 217	316
435 217	979
435 217	979
436 218	339
436 218	339
437 218	354
437 218	354
438 219	513
438 219	513
439 219	985
439 219	985
440 220	48
440 220	48
441 220	512
441 220	512
442 221	900
442 221	900
443 221	940
443 221	940
444 222	438
444 222	438
445 222	589
445 222	589
446 223	578
446 223	578
447 223	609
447 223	609
448 224	18
448 224	18
449 224	835
449 224	835
450 225	994
450 225	994
451 225	995
451 225	995
452 226	581
452 226	581
453 226	965
453 226	965
454 227	112
454 227	112
455 227	314
455 227	314
456 228	926
456 228	926
457 228	933
457 228	933
458 229	65
458 229	65
459 229	435
459 229	435
460 230	301
460 230	301
461 230	315
461 230	315
462 231	6
462 231	6
463 231	135
463 231	135
464 232	746
464 232	746
465 232	999
465 232	999
466 233	652
466 233	652
467 233	656
467 233	656
468 234	347
468 234	347
469 234	694
469 234	694
470 235	204
470 235	204
471 235	521
471 235	521
472 236	493
472 236	493
473 236	555
473 236	555
474 237	967
474 237	967
475 237	993
475 237	993
476 238	951
476 238	951
477 238	963
477 238	963
478 239	399
478 239	399
479 239	982
479 239	982
480 240	834
480 240	834
481 240	959
481 240	959
482 241	157
482 241	157
483 241	309
483 241	309
484 242	507
484 242	507
485 242	583
485 242	583
486 243	990
486 243	990
487 243	997
487 243	997
488 244	2
488 244	2
489 244	954
489 244	954
490 245	944
490 245	944
491 245	976
491 245	976
492 246	62
492 246	62
493 246	985
493 246	985
494 247	45
494 247	45
495 247	97
495 247	97
496 248	514
496 248	514
497 248	638
497 248	638
498 249	638
498 249	638
499 249	963
499 249	963
500 250	51
500 250	51
501 250	461
501 250	461
502 251	991
502 251	991
503 251	992
503 251	992
504 252	322
504 252	322
505 252	980
505 252	980
506 253	82
506 253	82
507 253	187
507 253	187
508 254	115
508 254	115
509 254	128
509 254	128
510 255	268
510 255	268
511 255	1000
511 255	1000
512 256	582
512 256	582
513 256	979
513 256	979
514 257	968
514 257	968
515 257	971
515 257	971
516 258	938
516 258	938
517 258	969
517 258	969
518 259	906
518 259	906
519 259	954
519 259	954
520 260	75
520 260	75
521 260	969
521 260	969
522 261	336
522 261	336
523 261	353
523 261	353
524 262	505
524 262	505
525 262	959
525 262	959
526 263	42
526 263	42
527 263	968
527 263	968
528 264	371
528 264	371
529 264	947
529 264	947
530 265	579
530 265	579
531 265	663
531 265	663
532 266	170
532 266	170
533 266	570
533 266	570
534 267	953
534 267	953
535 267	968
535 267	968
536 268	255
536 268	255
537 268	1000
537 268	1000
538 269	161
538 269	161
539 269	980
539 269	980
540 270	953
540 270	953
541 270	962
541 270	962
542 271	305
542 271	305
543 271	850
543 271	850
544 272	287
544 272	287
545 272	527
545 272	527
546 273	69
546 273	69
547 273	147
547 273	147
548 274	212
548 274	212
549 274	737
549 274	737
550 275	36
550 275	36
551 275	389
551 275	389
552 276	48
552 276	48
553 276	818
553 276	818
554 277	606
554 277	606
555 277	617
555 277	617
556 278	962
556 278	962
557 278	994
557 278	994
558 279	133
558 279	133
559 279	478
559 279	478
560 280	355
560 280	355
561 280	983
561 280	983
562 281	576
562 281	576
563 281	923
563 281	923
564 282	461
564 282	461
565 282	561
565 282	561
566 283	415
566 283	415
567 283	624
567 283	624
568 284	311
568 284	311
569 284	425
569 284	425
570 285	619
570 285	619
571 285	939
571 285	939
572 286	29
572 286	29
573 286	571
573 286	571
574 287	272
574 287	272
575 287	527
575 287	527
576 288	173
576 288	173
577 288	350
577 288	350
578 289	779
578 289	779
579 289	794
579 289	794
580 290	777
580 290	777
581 290	846
581 290	846
582 291	949
582 291	949
583 291	958
583 291	958
584 292	994
584 292	994
585 292	995
585 292	995
586 293	181
586 293	181
587 293	571
587 293	571
588 294	990
588 294	990
589 294	997
589 294	997
590 295	358
590 295	358
591 295	599
591 295	599
592 296	952
592 296	952
593 296	968
593 296	968
594 297	608
594 297	608
595 297	986
595 297	986
596 298	23
596 298	23
597 298	317
597 298	317
598 299	61
598 299	61
599 299	910
599 299	910
600 300	949
600 300	949
601 300	958
601 300	958
602 301	230
602 301	230
603 301	315
603 301	315
604 302	171
604 302	171
605 302	949
605 302	949
606 303	135
606 303	135
607 303	409
607 303	409
608 304	52
608 304	52
609 304	983
609 304	983
610 305	271
610 305	271
611 305	729
611 305	729
612 306	180
612 306	180
613 306	310
613 306	310
614 307	390
614 307	390
615 307	649
615 307	649
616 308	653
616 308	653
617 308	939
617 308	939
618 309	241
618 309	241
619 309	337
619 309	337
620 310	180
620 310	180
621 310	306
621 310	306
622 311	211
622 311	211
623 311	284
623 311	284
624 312	874
624 312	874
625 312	920
625 312	920
626 313	15
626 313	15
627 313	973
627 313	973
628 314	112
628 314	112
629 314	227
629 314	227
630 315	230
630 315	230
631 315	301
631 315	301
632 316	217
632 316	217
633 316	979
633 316	979
634 317	298
634 317	298
635 317	518
635 317	518
636 318	516
636 318	516
637 318	959
637 318	959
638 319	13
638 319	13
639 319	25
639 319	25
640 320	447
640 320	447
641 320	998
641 320	998
642 321	432
642 321	432
643 321	991
643 321	991
644 322	252
644 322	252
645 322	980
645 322	980
646 323	27
646 323	27
647 323	739
647 323	739
648 324	964
648 324	964
649 324	993
649 324	993
650 325	967
650 325	967
651 325	993
651 325	993
652 326	92
652 326	92
653 326	351
653 326	351
654 327	937
654 327	937
655 327	940
655 327	940
656 328	628
656 328	628
657 328	991
657 328	991
658 329	722
658 329	722
659 329	986
659 329	986
660 330	706
660 330	706
661 330	1000
661 330	1000
662 331	8
662 331	8
663 331	1000
663 331	1000
664 332	705
664 332	705
665 332	958
665 332	958
666 333	146
666 333	146
667 333	818
667 333	818
668 334	190
668 334	190
669 334	216
669 334	216
670 335	155
670 335	155
671 335	998
671 335	998
672 336	261
672 336	261
673 336	353
673 336	353
674 337	309
674 337	309
675 337	585
675 337	585
676 338	990
676 338	990
677 338	999
677 338	999
678 339	218
678 339	218
679 339	354
679 339	354
680 340	776
680 340	776
681 340	874
681 340	874
682 341	713
682 341	713
683 341	988
683 341	988
684 342	712
684 342	712
685 342	947
685 342	947
686 343	90
686 343	90
687 343	510
687 343	510
688 344	400
688 344	400
689 344	414
689 344	414
690 345	377
690 345	377
691 345	993
691 345	993
692 346	6
692 346	6
693 346	474
693 346	474
694 347	234
694 347	234
695 347	694
695 347	694
696 348	970
696 348	970
697 348	993
697 348	993
698 349	964
698 349	964
699 349	993
699 349	993
700 350	173
700 350	173
701 350	288
701 350	288
702 351	92
702 351	92
703 351	326
703 351	326
704 352	49
704 352	49
705 352	688
705 352	688
706 353	261
706 353	261
707 353	336
707 353	336
708 354	218
708 354	218
709 354	339
709 354	339
710 355	280
710 355	280
711 355	983
711 355	983
712 356	985
712 356	985
713 356	996
713 356	996
714 357	9
714 357	9
715 357	772
715 357	772
716 358	45
716 358	45
717 358	295
717 358	295
718 359	102
718 359	102
719 359	533
719 359	533
720 360	949
720 360	949
721 360	958
721 360	958
722 361	970
722 361	970
723 361	993
723 361	993
724 362	51
724 362	51
725 362	965
725 362	965
726 363	183
726 363	183
727 363	551
727 363	551
728 364	551
728 364	551
729 364	959
729 364	959
730 365	826
730 365	826
731 365	958
731 365	958
732 366	497
732 366	497
733 366	969
733 366	969
734 367	388
734 367	388
735 367	742
735 367	742
736 368	369
736 368	369
737 368	584
737 368	584
738 369	368
738 369	368
739 369	584
739 369	584
740 370	971
740 370	971
741 370	994
741 370	994
742 371	264
742 371	264
743 371	947
743 371	947
744 372	179
744 372	179
745 372	982
745 372	982
746 373	659
746 373	659
747 373	964
747 373	964
748 374	83
748 374	83
749 374	654
749 374	654
750 375	985
750 375	985
751 375	996
751 375	996
752 376	581
752 376	581
753 376	1000
753 376	1000
754 377	345
754 377	345
755 377	993
755 377	993
756 378	67
756 378	67
757 378	770
757 378	770
758 379	967
758 379	967
759 379	993
759 379	993
760 380	684
760 380	684
761 380	980
761 380	980
762 381	383
762 381	383
763 381	980
763 381	980
764 382	445
764 382	445
765 382	959
765 382	959
766 383	381
766 383	381
767 383	980
767 383	980
768 384	991
768 384	991
769 384	992
769 384	992
770 385	109
770 385	109
771 385	982
771 385	982
772 386	994
772 386	994
773 386	995
773 386	995
774 387	991
774 387	991
775 387	992
775 387	992
776 388	367
776 388	367
777 388	657
777 388	657
778 389	36
778 389	36
779 389	275
779 389	275
780 390	307
780 390	307
781 390	533
781 390	533
782 391	504
782 391	504
783 391	980
783 391	980
784 392	120
784 392	120
785 392	177
785 392	177
786 393	994
786 393	994
787 393	995
787 393	995
788 394	962
788 394	962
789 394	971
789 394	971
790 395	67
790 395	67
791 395	811
791 395	811
792 396	937
792 396	937
793 396	940
793 396	940
794 397	472
794 397	472
795 397	772
795 397	772
796 398	127
796 398	127
797 398	795
797 398	795
798 399	239
798 399	239
799 399	982
799 399	982
800 400	344
800 400	344
801 400	763
801 400	763
802 401	136
802 401	136
803 401	189
803 401	189
804 401	210
804 401	210
805 402	110
805 402	110
806 402	475
806 402	475
807 402	965
807 402	965
808 403	205
808 403	205
809 403	416
809 403	416
810 403	682
810 403	682
811 404	568
811 404	568
812 404	687
812 404	687
813 404	849
813 404	849
814 405	557
814 405	557
815 405	994
815 405	994
816 405	995
816 405	995
817 406	79
817 406	79
818 406	519
818 406	519
819 406	704
819 406	704
820 407	663
820 407	663
821 407	895
821 407	895
822 407	954
822 407	954
823 408	68
823 408	68
824 408	504
824 408	504
825 408	980
825 408	980
826 409	14
826 409	14
827 409	191
827 409	191
828 409	303
828 409	303
829 410	160
829 410	160
830 410	431
830 410	431
831 410	566
831 410	566
832 411	684
832 411	684
833 411	926
833 411	926
834 411	933
834 411	933
835 412	86
835 412	86
836 412	776
836 412	776
837 412	874
837 412	874
838 413	974
838 413	974
839 413	991
839 413	991
840 413	992
840 413	992
841 414	208
841 414	208
842 414	344
842 414	344
843 414	474
843 414	474
844 415	283
844 415	283
845 415	624
845 415	624
846 415	705
846 415	705
847 416	125
847 416	125
848 416	403
848 416	403
849 416	682
849 416	682
850 417	436
850 417	436
851 417	546
851 417	546
852 417	979
852 417	979
853 418	458
853 418	458
854 418	598
854 418	598
855 418	822
855 418	822
856 419	688
856 419	688
857 419	975
857 419	975
858 419	981
858 419	981
859 420	972
859 420	972
860 420	988
860 420	988
861 420	996
861 420	996
862 421	773
862 421	773
863 421	900
863 421	900
864 421	998
864 421	998
865 422	978
865 422	978
866 422	984
866 422	984
867 422	1000
867 422	1000
868 423	953
868 423	953
869 423	968
869 423	968
870 423	971
870 423	971
871 424	184
871 424	184
872 424	199
872 424	199
873 424	982
873 424	982
874 425	108
874 425	108
875 425	284
875 425	284
876 425	979
876 425	979
877 426	498
877 426	498
878 426	943
878 426	943
879 426	982
879 426	982
880 427	872
880 427	872
881 427	991
881 427	991
882 427	992
882 427	992
883 428	990
883 428	990
884 428	997
884 428	997
885 428	999
885 428	999
886 429	964
886 429	964
887 429	967
887 429	967
888 429	993
888 429	993
889 430	710
889 430	710
890 430	765
890 430	765
891 430	822
891 430	822
892 431	410
892 431	410
893 431	878
893 431	878
894 431	896
894 431	896
895 432	145
895 432	145
896 432	321
896 432	321
897 432	649
897 432	649
898 433	946
898 433	946
899 433	985
899 433	985
900 433	996
900 433	996
901 434	580
901 434	580
902 434	938
902 434	938
903 434	969
903 434	969
904 435	65
904 435	65
905 435	229
905 435	229
906 435	954
906 435	954
907 436	417
907 436	417
908 436	546
908 436	546
909 436	979
909 436	979
910 437	776
910 437	776
911 437	826
911 437	826
912 437	958
912 437	958
913 438	33
913 438	33
914 438	222
914 438	222
915 438	723
915 438	723
916 439	53
916 439	53
917 439	117
917 439	117
918 439	998
918 439	998
919 440	978
919 440	978
920 440	984
920 440	984
921 440	1000
921 440	1000
922 441	631
922 441	631
923 441	964
923 441	964
924 441	993
924 441	993
925 442	967
925 442	967
926 442	970
926 442	970
927 442	993
927 442	993
928 443	500
928 443	500
929 443	994
929 443	994
930 443	995
930 443	995
931 444	974
931 444	974
932 444	991
932 444	991
933 444	992
933 444	992
934 445	382
934 445	382
935 445	516
935 445	516
936 445	959
936 445	959
937 446	798
937 446	798
938 446	834
938 446	834
939 446	959
939 446	959
940 447	124
940 447	124
941 447	320
941 447	320
942 447	998
942 447	998
943 448	452
943 448	452
944 448	984
944 448	984
945 448	1000
945 448	1000
946 449	978
946 449	978
947 449	984
947 449	984
948 449	1000
948 449	1000
949 450	724
949 450	724
950 450	766
950 450	766
951 450	843
951 450	843
952 451	953
952 451	953
953 451	968
953 451	968
954 451	971
954 451	971
955 452	448
955 452	448
956 452	984
956 452	984
957 452	1000
957 452	1000
958 453	984
958 453	984
959 453	990
959 453	990
960 453	999
960 453	999
961 454	974
961 454	974
962 454	991
962 454	991
963 454	992
963 454	992
964 455	608
964 455	608
965 455	715
965 455	715
966 455	986
966 455	986
967 456	525
967 456	525
968 456	994
968 456	994
969 456	995
969 456	995
970 457	726
970 457	726
971 457	938
971 457	938
972 457	969
972 457	969
973 458	418
973 458	418
974 458	598
974 458	598
975 458	822
975 458	822
976 459	490
976 459	490
977 459	600
977 459	600
978 459	981
978 459	981
979 460	463
979 460	463
980 460	975
980 460	975
981 460	981
981 460	981
982 461	250
982 461	250
983 461	282
983 461	282
984 461	561
984 461	561
985 462	955
985 462	955
986 462	972
986 462	972
987 462	988
987 462	988
988 463	460
988 463	460
989 463	975
989 463	975
990 463	981
990 463	981
991 464	487
991 464	487
992 464	941
992 464	941
993 464	982
993 464	982
994 465	700
994 465	700
995 465	970
995 465	970
996 465	993
996 465	993
997 466	488
997 466	488
998 466	994
998 466	994
999 466	995
999 466	995
1000 467	804
1000 467	804
1001 467	835
1001 467	835
1002 467	934
1002 467	934
1003 468	534
1003 468	534
1004 468	975
1004 468	975
1005 468	981
1005 468	981
1006 469	826
1006 469	826
1007 469	949
1007 469	949
1008 469	958
1008 469	958
1009 470	66
1009 470	66
1010 470	178
1010 470	178
1011 470	800
1011 470	800
1012 471	712
1012 471	712
1013 471	727
1013 471	727
1014 471	947
1014 471	947
1015 472	164
1015 472	164
1016 472	397
1016 472	397
1017 472	772
1017 472	772
1018 473	949
1018 473	949
1019 473	970
1019 473	970
1020 473	993
1020 473	993
1021 474	208
1021 474	208
1022 474	346
1022 474	346
1023 474	414
1023 474	414
1024 475	94
1024 475	94
1025 475	402
1025 475	402
1026 475	965
1026 475	965
1027 476	541
1027 476	541
1028 476	975
1028 476	975
1029 476	981
1029 476	981
1030 477	955
1030 477	955
1031 477	972
1031 477	972
1032 477	988
1032 477	988
1033 478	73
1033 478	73
1034 478	279
1034 478	279
1035 478	980
1035 478	980
1036 479	530
1036 479	530
1037 479	951
1037 479	951
1038 479	963
1038 479	963
1039 480	683
1039 480	683
1040 480	965
1040 480	965
1041 480	986
1041 480	986
1042 481	974
1042 481	974
1043 481	976
1043 481	976
1044 481	992
1044 481	992
1045 482	948
1045 482	948
1046 482	985
1046 482	985
1047 482	996
1047 482	996
1048 483	209
1048 483	209
1049 483	997
1049 483	997
1050 483	999
1050 483	999
1051 484	865
1051 484	865
1052 484	905
1052 484	905
1053 484	939
1053 484	939
1054 485	670
1054 485	670
1055 485	935
1055 485	935
1056 485	979
1056 485	979
1057 486	913
1057 486	913
1058 486	973
1058 486	973
1059 486	977
1059 486	977
1060 487	464
1060 487	464
1061 487	941
1061 487	941
1062 487	982
1062 487	982
1063 488	466
1063 488	466
1064 488	994
1064 488	994
1065 488	995
1065 488	995
1066 489	632
1066 489	632
1067 489	914
1067 489	914
1068 489	980
1068 489	980
1069 490	459
1069 490	459
1070 490	600
1070 490	600
1071 490	981
1071 490	981
1072 491	974
1072 491	974
1073 491	991
1073 491	991
1074 491	992
1074 491	992
1075 492	972
1075 492	972
1076 492	988
1076 492	988
1077 492	996
1077 492	996
1078 493	121
1078 493	121
1079 493	236
1079 493	236
1080 493	849
1080 493	849
1081 494	895
1081 494	895
1082 494	954
1082 494	954
1083 494	983
1083 494	983
1084 495	540
1084 495	540
1085 495	975
1085 495	975
1086 495	981
1086 495	981
1087 496	91
1087 496	91
1088 496	976
1088 496	976
1089 496	992
1089 496	992
1090 497	106
1090 497	106
1091 497	366
1091 497	366
1092 497	800
1092 497	800
1093 498	426
1093 498	426
1094 498	943
1094 498	943
1095 498	982
1095 498	982
1096 499	777
1096 499	777
1097 499	806
1097 499	806
1098 499	846
1098 499	846
1099 500	443
1099 500	443
1100 500	994
1100 500	994
1101 500	995
1101 500	995
1102 501	974
1102 501	974
1103 501	991
1103 501	991
1104 501	992
1104 501	992
1105 502	952
1105 502	952
1106 502	962
1106 502	962
1107 502	971
1107 502	971
1108 503	946
1108 503	946
1109 503	985
1109 503	985
1110 503	996
1110 503	996
1111 504	391
1111 504	391
1112 504	408
1112 504	408
1113 504	980
1113 504	980
1114 505	262
1114 505	262
1115 505	772
1115 505	772
1116 505	959
1116 505	959
1117 506	99
1117 506	99
1118 506	619
1118 506	619
1119 506	939
1119 506	939
1120 507	242
1120 507	242
1121 507	522
1121 507	522
1122 507	998
1122 507	998
1123 508	588
1123 508	588
1124 508	938
1124 508	938
1125 508	969
1125 508	969
1126 509	815
1126 509	815
1127 509	962
1127 509	962
1128 509	968
1128 509	968
1129 510	54
1129 510	54
1130 510	143
1130 510	143
1131 510	343
1131 510	343
1132 511	941
1132 511	941
1133 511	943
1133 511	943
1134 511	982
1134 511	982
1135 512	220
1135 512	220
1136 512	991
1136 512	991
1137 512	992
1137 512	992
1138 513	219
1138 513	219
1139 513	514
1139 513	514
1140 513	985
1140 513	985
1141 514	248
1141 514	248
